id,text
1261594196886126592,There has to be a crime in which the entire world might've been involved. No wonder today every second human species is forced to hide their face behind a mask. #COVID19 #COVID 
1261715538281148417,Covid 19 in Tunisia: Legal clarifications regarding the « protective masks affair »  
1261510804765134848,"Donald Trump's cold, hard political calculation GET YOUR  #COVID__19 #covid19 #n95 #mask #coronavirus #trump #DeltaAirLines #AmericanAirlines #UnitedAirlines #airlines "
1261764707528192000,Good article on why masks work and how/why recommendations changed  
1261540247529291776,McLean County Sees 4th Death From COVID-19; Nine More Cases GET YOUR  #COVID__19 #covid19 #n95 #mask #coronavirus #trump#DeltaAirLines #AmericanAirlines #UnitedAirlines #airlines 
1261743364858413056,He’s not alone. Many Black nurses here are complaining about the same thing. But the rare times I get out when not working I see more POC in masks. I'm a black man in a Covid-19 hotspot. I don't have sympathy for people of color who won't social distance  
1261662340564635649," Facts not Fears.AVG covid 19 particle size is .125microns. N95 masks medical field uses filters down to .03 microns.Those block few virus particles.The suggested masks for everyday people (home made masks, kerchiefs,etc, allow free passage both ways, in and out of virus particles"
1261468936626860036," Even though Covid numbers keep climbing in my county, State stay at home orders are being loosened and people are getting more careless. I'm more afraid now than I was a month ago, because at least then I'd see other people wearing masks/taking precautions in my neighborhood"
1261573591000395776,"Wearing a mask protects those you come into contact with, not the wearer."
1261760100584357888,"“There are numerous studies that suggest if 80% of people wear a mask in public, then COVID-19 transmission could be halted.”"
1261668763801464832,"88,383 deaths in less than 4 months. 88,383 people that died alone without a loved one around them. 88,383 families that could not say I love you, touch or hug them in person. This is real. We still need to take precautions. Wear a mask, social distance, and wash your hands often "
1261656557697277952,"“We didn’t see our local government stepping up to provide masks to people,” said Minneapolis activist and lawyer Nekima Levy Armstrong. “So we said we’re going to roll up our sleeves, and we’re going to do it ourselves.” By  "
1261478982182150144,Harvard and MIT researchers are designing a face mask that would detect the coronavirus. 
1261760330436415491,Official advice makes NO sense whatsoever. #COVID19 #coronavirus #lockdown #secondwave #pandemic #influenza #SocialDistancing #Quarantine #mask #PPE 
1261691326292283394," It sounds like people w/underlying health conditions (ie diabetes) are at a greater risk for COVID. So besides washing hands & face masks, people need to exercise more, eat healthy, lose weight, stop smoking/drinking, etc. Should we enforce those safety measures too?"
1261697558998667266," And if a person is willing to look out for their health by doing all of those anti-COVID things, it seems weird to me not to want to do something sensible and simple like wearing a face mask around strangers for the time being."
1261498753095172099,I don’t see how we aren’t going to have a spike in COVID-19 cases if everyone is already packing the outdoor sitting in bars and restaurants on the 1st day that they are opened. Every picture I’ve seen in Instagram shows people acting normal and not even wearing masks.
1261539452423270400, Seems like the perfect environment to share a little Coronavirus. Do you think they will wear masks? Practice social distancing. Dare we dream? #GOPCorruptionOverCountry 
1261663757161431042,Looking for custom masks? Message us for details! Just wrapped up these for our client! Jersey material w/1-color imprint. (Pls note: not medical grade masks). #facemask  #facemasks #CovidMasks #COVID #Covid_19 
1261639381284089856," In two weeks it will be May 30th.  And we were down to 1% daily growth in COVID cases...back to 37% by June. It’s going to get UGLY. Stock up on supplies. Hydrogen Peroxide wipes, gloves, masks in case a family member gets infected in June."
1261775794583584771,I had to go to Walmart ..maybe 1 in 5 wearing masks...some of my fellow Texans... they're just idiots... #ObamaCommencement2020  #OBAMAGREAT
1261759285660315648, And didn’t they typically wear masks in China prior to Covid? How did it spread like wildfire?
1261602882320838657,"Isn't it interesting how the nation that takes mask usage religiously has a low amount of COVID19 victims and one of the highest life expectancies of any nation? We should be using masks in public, pandemic or not."
1261716927308722176,"Reopening rules in Miami-Dade: Wear masks, and test all employees if one gets COVID-19 "
1261781613676920832,Well of course 😁 we still have some desperate democrats aimlessly “masked” !! And it is in vogue to have colorful masks 🎭
1261632730044997633,"That is a myth or perhaps depends on the attitude. I went to ASDA this morning, was the only one wearing face mask. A woman pushing a trolley suddenly started to cough, didn’t stop for a while. I panicked, then saw a lady holding a baby. Jesus Christ.  "
1261715399114096640,Kim Kardashian launches SKIMS face masks – reality star shares coronavirus range 
1261680097943265284," Great point, regarding both the mask 😷 and the probability of COVID-19 having arrived last fall... We now know that nearly 500,000 people traveled from Wuhan to the USA 🇺🇸 last fall including the 40,000 people that were repatriated after the China 🇨🇳 travel ban."
1261567205973557252,"#LeaveNoOneBehind – that’s what grassroots NGOs do for #EURoma communities facing #Covid19!  From coordination networks addressing local needs in Bulgaria, to food & mask distribution in Romania & more... Check out these stories of hope:  "
1261537962216624128,"In conclusion, both surgical and cotton masks seem to be ineffective in preventing the dissemination of SARS–CoV-2 from the coughs of patients with COVID-19 to the environment and external mask surface. "
1261636037232787456," I'm wearing a mask and sheltering in because I got COVID 19 . You see, my employers are Fox ""News""  Watchers. And now, I'm gasping for every breath I take in a mask."
1261619018626105344,We've added new Washable reusable floral flower print face mask at our store. Check it out here:  #Facemask #COVID19 #Coronavirus
1261789349122842625,I'm working on a pilot and I truly have no idea how to incorporate COVID into this world. Like I don't think we can just ignore but we have no idea how the world will look post-COVID. Will we all still be walking around wearing mask? Is a restaurant meet up even a thing?
1261794180327714816, Whats next oh yeah investigating you on COVID after you busted your balls building hospitals and sending ships..making ventilators masks testing..jesus..and then trash your hard work.But not a peep about CUOMO sending infected patients to kill grandparents in nursing homes..and..
1261757435326455808,"Damn I miss and Myrtle Beach 😭  Does anyone want to reminisce with me and talk about cool places you went / things you did this year?? Craving interaction that doesn’t involve COVID, masks, unemployment, etc. 😂😭 (even tho these are rly important I’m just tired)"
1261763548922904582,"Put together a “Show Them You CARE” package, with #PPE for #coronavirus!    #kitting #promotionalkits #marketing #safetyfirst #safetymanager #HR #CMO #CEO #COVID19 #COVID #masks #handsanitizer #safetyproducts #INSTOCK #brandedmasks"
1261451162101837824,I’m thinking maybe I should buy a Dallas Cowboys mask from Fanatics so I can look cool while I look safe.  #COVIDー19  #facemasks #DallasCowboys #TrumpPlague #Bernie2020 #FauciFriday
1261791199108780033,The World Health Organization (WHO) recommends that people should only wear a face mask or surgical mask if they are taking care of a person with suspected COVID-19 and if they are sick themselves. 
1261550626070245377,"For the safety of essential workers in food and retail, the least you can do is wear a mask when interacting with them. Take your temperature before you leave and be aware of how your actions affect others."
1261695060388831235,"And O Sister, O Mother, O Father, too.  Show the world you care by the mask you wear.  Cover up for safety, everybody cover up.  #RightThingToDo #SaferAtHome  "
1261718530011148292,"Look... Nebraska's own Donald Ttump acolyte, a rich guy who only cares about rich guys. Seniors citizens, meatpackers and disabled people are expendable to Pete. I already plan to stay home as much as possible and wear a mask for the next year, at least. I'm not kidding, A YEAR."
1261733439650349056, Na only face mask una Sabi do... Covid-19 Don open una nyash
1261790039761129478," I know people who contracted COVID during a quick trip to the grocery store, although this was before people started wearing masks."
1261765471059279874, Michelle wuhan Grisham has mask enforcement cameras throughout Albuquerque ready to send out violations 
1261773536114475010, Looks like we are going to have a printing party! I’ll pull out the old makerbot and we can make Wuhan Kung Flu masks. Sub Zero edition. 
1261786447213998080," The conclusion doesn ́t necessarily have to be that the stats of covid cases are fake.. But then again.. Why would you trust their advice in terms of vaccines, locking yourselves in etc? It was the WHO who said noone should wear a mask just 2 months ago."
1261455057779748864,Coronavirus: US death toll surpasses 80000 — as it happened GET YOUR  #COVID__19 #covid19 #n95 #mask #coronavirus #trump #DeltaAirLines #AmericanAirlines #UnitedAirlines #airlines 
1261607539944435712,"Coronavirus: Men less likely to wear face masks because it is 'a sign of weakness,' study suggests  // interesting research. It should be seen as a way of caring for your community and society, especially as it’s more about protecting others than yourself. "
1261755207370801153," Dumbgate, trying to divert and get something going so he doesn't have to deal with covid 19. We're onto you, people can't get hand sanitizer, masks, 4 months later and you do NOTHING..."
1261746132562202631,"It was never about our safety - masks combat coronavirus, but they’re not a vaccine. The mask is something used to make the pandemic real - the second it touches our face we breath differently, hear our own voice differently, and suddenly months go by.... and so we change."
1261785700573331456," Do it. I’ve seen some lovely higher end masks for sale. It’s art. It’s comforting to see something beautiful, fun and flare that’s made with purpose. If people are preparing for a potential resurgence of COVID in the fall this opportunity has longer term potential."
1261757979650654210,"Kafkaesque to see reporters, just because they have a make-do mask on, standing within a foot of people for street reporting, flouting guidance just as Indian journalists flout facts for stories. #coronavirus #indianjournism #stupidity "
1261688169336123393," No it needs to be thrown away! N95 masks only filter 6% of viruses ( but not the covid, it’s too small), cloth masks 0%, virologists say cloth masks do more harm than good, but what do they know?"
1261730618775347200,Don't forget to remind them that only sheeple wear masks.
1261761722446163969, 'Best scientific advice' must now be the least trusted phrase out there at present. Remember when we were all to go out and develop herd immunity and not wear masks -now count the body bags from that! 
1261543586790809600,It’s not the mask that keeping you safe from the coronavirus it is the power of God..💥💥💥
1261741793495973889,I’m tired of pissing into the wind on this. I give up. It’s not cool to wear masks so don’t do it. Obviously this was all an overreaction so quarantine is over. I give up. And I have a scratch in my throat since last night. Glad we are done with Covid-19! 
1261573671757524992,"Some good news at last! Anti-coronavirus masks may thwart our creepy face-recog cameras, London cops admit  via"
1261806775164178432, He is referring to N95 masks and the flu. Covid is spread even by speaking or breathing. If you’re in an enclosed space too long with a lot of people 6 feet won’t help you either. Wear a mask.
1261544178313543681,"I can be numb to the violence in the US, but this?   ""One customer threatened to get a gun from his car to shoot the worker insisting that he wear a mask. Several employees were hit, while others were verbally abused. Sometimes customers fought ..."" "
1261564573364170753, Healthy adults can still carry the virus and transmit covid-19 to unhealthy adults which is the whole point of wearing masks. CDC guidelines recommends everyone wearing masks just because of that reason.
1261747873684828161,"If you make a COVID-19 mask butch enough, Trumpniks will wear it. "
1261694450612436993,Driving alone with a mask on don’t make sense to me
1261485814329905153,Healthy people “should not wear masks” ...
1261755672544317441,Are homemade masks helpful to slow the transmission of COVID-19? 
1261665884235431937,Wearing a mask in a crowded place does not guarantee dat u will not acquire the virus.Khit may social distancing p yan. Tandaan di ntin nkkta ang kalaban. Di ntin alm cno ang infected ng virus s paligid ntin. Dont go out if its not necessary. 2nd wave of Coronavirus is waving. 🤦🏻♀️
1261744101768278017," Do not stop at counseling. Send your researchers to some of these places and establish mode of contraction of COVID 19 Could it be the paper work as drivers clear goods in transit? If it is, gloves, sanitizers on top of masks must be made mandatory"
1261773991867375616,Teachers and students should be wearing masks #bced #teachers
1261605085223796736,COVID-19: Presidential aide explains why Buhari doesn’t wear face mask 
1261743291546177537,"Lock them all up! #QAnon #MAGA  #coronavirus #RedOctober  Agents seized more than 280K masks in Ocean Springs raid amid COVID-19 pandemic, FBI says "
1261514116356804608,"Proof: The higher your IQ, the more likely you will wear a mask during a deadly pandemic."
1261471966155816960," All I know Covid-19 a new coronavirus with a high infection rate over a million infected in the US. 82,000 still people died and that number will go up. Feel free to go out if you want without a mask. Hopefully your insurance covers Covid-19. Good luck."
1261691338963087360,The defining moment ot Trump's failed response to the coronavirus health crisis is when he wore goggles to a mask factory. Completely dim-witted.
1261673633497284608,"Guess I'm not the only one imagining the witcher in a mask. Once I dreamt that coronavirus hit Skellige and Geralt had to go from clan to clan, checking on villagers and collecting herbs to make potion. Didn't expect foglet to wear one though. Credit: Marianna Strychowska Art "
1261725532611174400,"Wear a mask. But please, cover your nose and mouth, and don't *fiddle* with it. Assume the front of your mask is covered with virus, and that if you adjust it without washing your hands, and then touch your eyes, you will get sick."
1261498501533282306,"Covid infection rate has risen and could have hit 1, scientists warn   where are the massive holes in lockdown? no masks, heathrow,  etc etc another johnson failure."
1261455779393155072,"fessik deadass asked wes why he wore a mask and wes deadass said “they’re terribly comfortable. i reckon everyone will be wearing them in the future.” princess bride predicted covid, i’m telling you"
1261691992750374913,"Coronavirus infections would plunge if 80 percent of people wore masks, study says "
1261645647956119558,"Coronavirus masks a boon for crooks who hide their faces,  #post_tags,"
1261651311071825920,Families are encouraged to stay up to date about this situation as we learn more about how to prevent this virus from spreading in homes and in communities. #covid19 #coronavirus #childsafety #family #staysafe #mask #protectchildren #socialdistancing #USA 
1261687022508478467," If you accept wearing a mask to prevent yourself from spreading covid-19, then its the same principle. Washing chicken spreads contaminated droplets to other nearby surfaces: wares, countertops, clothes, utensils, tap handles etc which no one is likely going to clean thoroughly."
1261696690332950530,"Flight attendants belonging to top three US airlines have been told not to enforce passangers on wearing mask, but encouraging them to do so.  "
1261683787303399425,"I find this need of people to post a pic of themselves in a mask, particularly when they are alone, completely & utterly odd. The whole reason pple take & look at pictures of people is to see their face. Why would anyone care to look at a large piece of cloth covering a face?"
1261647007405522944,Top story: Health Check - Coronavirus: How useful are face masks? - BBC Sounds  see more 
1261746698671587328,What's with the masks. No virus. No mask surely
1261628667408666627," It’s was 13 March Tory Government advice started to change. January - March it was said no risk to care homes, mask don’t protection against COVID19, no special precautions required #coronavirus  #carehomes #CareHomeDeaths #ToryLiars #COVID"
1261516962238050304,"Today in San Diego, fighter jets flew over the city to salute covid first responders, so it gave me an idea! Let's make a bunch of fire lanterns made out of masks and other ppe to salute health care workers! "
1261746327026839553,"Please, how do I make congress do their jobs? How do you make stupid and I mean profoundly to stay home or respect my now 15-foot space? How do I make my local comm store enforce wearing masks if the police refuse to respond? How do we push back? I WANT TO HELP THE TRUCKERS."
1261478777370095623,Does anyone know the size of the COVID-19 particle?  A HEPA filter removes particle .3 microns and larger.  COVID-19 is .12 - .125 microns in size.   Tell me again how masks stop the virus?!
1261785803413315585,50 states on reopening  “Arizona allowed retail stores to do in-person business again from May 8 with strict physical distancing.” No chance. People acting as if there’s no covid. No masks. No social distancing. 4th Ave in Tucson is crowded. #StopReopen
1261502791035518977,"Chicago during 1918 Spanish flu pandemic used similar measures like face masks, faced similar pressures to reopen as COVID-19  via"
1261483030113378304," thank you sir. For now we the American people say,,,, we need the money so wear a mask and hope ! What happened to making America great again?!?! Nice job 👍🏻  that sir is sarcasm! #DoYourJob #COVID19 #coronavirus"
1261599573367291904,"Within 10 days of identifying its first case, it went into lockdown: sealed borders, schools and restaurants  closed, face masks were made mandatory in public places, including its president and prime minister, sporting them to set an example... "
1261702784879144962,#Angola: Teen killed by soldier during coronavirus mask operation | News now trending on Monkey Viral -  
1261700963838066688,"Ask yourself after nearly one term, are we better off as a country?? Are your finances better? Are you working? Are you safe? Can you go to a concert? A Ballgame? A Mall? The Beach? A restaurant? You can't mask it. Or maybe the the Trumpkins can as we all wear masks."
1261697311316545536,That mask really brings out the bandit in nasty Nancy
1261738158753894400, 1) ages over 50 are even considered at risk. 2) YOU may feel you are in perfect health. Asymptomatic carriers don't feel sick. Till they are. 3) Do you know the health/Covid status of others around you? No.  4) Hope you're keeping MORE than 6ft distance & wearing 2 masks.
1261635518124744705," I’m wearing a mask because I have an child who has a heart condition. I had a neighbor force himself in my face, spitting as he spoke that he was not sick & COVID-19 is a hoax by democrats! I’m not safe in my own driveway w/these MAGA maniacs.  I’m ashamed I voted for Trump. 😭"
1261592142864146432,Coronavirus: Two men remanded after caught selling masks imported by government 
1261657155964301313," I walked into Ralph’s without a mask, I forgot(I don’t watch TV) the security guard was yelling at me “are you trying to pull a fast one? Sneaking by me?” I said no I actually forgot, I thought it was a “normal day”.  I forget sometimes about “The Covid Craziness “ TRY IT!"
1261508407841808384, South Korea has a sane leader. We do not. Magats are out in droves without distancing and masks. Spreading the virus. I don’t get upset any more. Let them contract covid for trump. I’m staying in.
1261736406004662279,"This idea of the modern American gun-toting, mask-refusing patriot: That’s a patriotism all about self, about me, about my rights. It’s not a patriotism based in love of America, fellow Americans and the greater good. Trumpies are the new Me Generation. "
1261762402808463360,"If these ""protestors"" carrying weapons are so sure that the Covid-19 lockdowns are blown out of proportion, why are many of them wearing masks?"
1261677269044641793,"Seems you should wear a mask. Unless you are with Dayton Right to Risk lives! They are self exempt from this mask policy. No mask, no problem. Spread them germs, Petri dish. if they could hand out cancer they probably would #prolife #prochoice #COVID19 #WearAMask"
1261648325515894784,I just watched a woman take money at a store wit no gloves or mask lick her fingers to separate it and continue to serve customers.. we ain’t gone never survive covid
1261511323671724033,Trump refuses to wear a mask  His own supporters got the hint and openly refuse to wear one and say it is a sign of weakness
1261465369086025729,Forgot my mask @ the crib but a nigga need his toilet paper 
1261744147863449600,"Dont't Ya Cry No More #Obamagate  I borrowed memes from  and to use in todays video about China, the Bidens, and Covid 19. Oh, and #Fauci picking his nose through his pointless mask. #Obamagate #Biden2020Landslide"
1261653073719672833,Masks Printed With Ireland (Irish: Éire) Island's Painting at #redbubble    #facemask #facemasks #mask #masks #covid #covid19 #corona #coronavirus #máscara #masque #maschera #mascherina #shopping #virus #ireland #irelandisland #Éire #irish #northatlantic
1261732721908383745," Before the outbreak of covid 19,  have u been wearing face mask ?"
1261676830530174977,"This boomers father just died of Covid and he posted on Facebook ""Take your mask off and enjoy the day"". Bro..."
1261801739654553600,I like to secure my face mask with the straps below my ears. This makes me the Todd Frohwirth of COVID-19.
1261503173732245504,Trump's stage is caving in. Bring on the doctors. GET YOUR  #COVID__19 #covid19 #n95 #mask #coronavirus #trump #DeltaAirLines #AmericanAirlines #UnitedAirlines #airlines 
1261720090275266560,Deadass just had a customer tell me to take my mask off because covid is over and because trump said so. Fuck you and fuck your inconsideration or other human beings.
1261462460474613760, exactly who should we be quarantining?  Or maybe we can all just wear a f’ing mask til we get some tests and some real leadership! 🐬
1261635014644633600, Why aren’t the police wearing face masks? With all those people I would have expected them to have them on.
1261451165021032448,"Well worth a read: practical measures for stopping the coronavirus spread, used in a Boston hospital but broadly applicable. Hard parts include mask shortages and change to a more cautious, cooperative culture.  by"
1261764154685349889,"  Bernie and Sid, In Australia we are not required to wear masks outdoors. In fact, this is from the Australian Minister for Health, Greg Hunt telling us NOT to. We have had 97 Covid 19 deaths total out of 7000 cases to date. Anyone gives you crap, show them this! "
1261797193272475648,"For the first 6 weeks, and during the peak numbers of the virus in Ohio, our big box stores that were allowed to remain open, DIDNT EVEN REQUIRE EMPLOYEES OR CUSTOMERS TO WEAR MASKS! There were no hot spots, no rise in stats, but NOW to reopen EVERYONE has to wear masks. #Stupid"
1261575462322606081, Fabric ties keep the mask closer to your head with less gap at side. Hooks leave a gap at sides. I use them in covid test clinic in glasgow where I work
1261701873020678148,"just image,, it’s 2063, the world is celebrating the 40th anniversary of the covid-19 vaccine. the american extinction of 2022, caused by karen fucking refusing to stay home or wear a mask in public, is in history textbooks everywhere. life is good."
1261498398101827584,Black Community please take care of yourself this time of Coronavirus 19. Wear your facemask. Clean your hands. Wear gloves. Distance yourself.😀🙏❤️ #BlackCommunity #Coronavirus #facemask #WearAMask #WeAreInThisTogether #mask #WashYourHands #Social_Distancing #LorenzoSimmons 
1261451313876840449,"If you’re hemming and hawing about stay-at-home orders or wearing a mask, you have the CDC, FDA & Federal Government to thank for taking a huge L on early COVID-19 testing. Lockdowns were the only real option after that. You’re here because the system failed you. "
1261719650259423234,which is it no mask with H1N1 sirse & swine flu or what there telling you now wear a mask with #coronavirus both can't be true ?
1261639925159657472, What is that suppose to mean ? The masks are not yet verified for COVID-19 safety since of the issue ( smaller bacteria ) vs the real one COVID
1261615223682863106, Better after a night’s sleep. But I suffer from claustrophobia which the sheer thought of putting on a mask to go outside has paralyzed me and then yesterday while out I had a couple chase me through a parking lot and tell me they hoped I got Covid and died as I deserve to die.
1261709505374683137," Worth noting, so did the WHO.  ""WHO: No evidence wearing a mask can protect healthy people from coronavirus"" - April 8, 2020 #COVID19  "
1261717900773085185," I (a clinician) have a query for virology experts: If we coat outer surface of surgical mask with liquid soap, dry it and wear the mask, won't it be more effective against Covid virus? Moisture from expired air will activate soap and kill any virus on mask."
1261735560269271040, #coronavirus  Make more masks.  Distribute masks to every postal address.
1261543767179268096, en amatlan morelos mexico i live in a small rural village in mexico the entrance is staffed by neighbors nobody gets in that does not live here stay strong masks are mandatory & zero covid so far 
1261535896601534464,"We wear masks to protect the elderly and immunocompromised. Wearing a mask in public is an act of love, a sign you care for your fellow citizens. Let’s get used to this. COVID-19 CORONAVIRUS is among us, and wearing masks saves lives. #Covid19 #sarscov2 #coronavirus #pandemic "
1261454881627373568,This map explains why no one in Oregon is wearing a mask
1261755461419831296,"Thinking of our seniors as usual, I went today to the private residence “Manoir des Îles”, in my riding, to give them boxes of masks. Their health and safety are my priority. Bravo! No cases of COVID-19 reported! "
1261721040960585730,"MASK ARE NOT ABOUT COVID, BUT ABOUT SUBMISSION.                Stores stress over how to handle a customer who won’t wear a mask | Fox Business "
1261737325983227905,"Oxford COVID-19 vaccine shows promising results in study of 6 months | World News | WION- If the replication continues in the nose, after this vaccine is administered, dont we need altered face masks to stop droplets in the nose 24/7? #OxfordVaccineStudy  "
1261671114754994176,The unintended consequence of Covid-19 that nobody talks about? It’s impossible to open plastic bags while wearing a mask.
1261761918479392776," 😮How dare U charge for these masks! U can never donate without charging people $ somewhere in the equation.I am an unemployed human being that is sewing masks, and donating them to family, friends, neighbors, and fellow co workers.History will show how U profited from Covid!"
1261476295994720261," I guess people in Richland , SC think they are immune from coronavirus.  No one is wearing a mask."
1261792319382093825," Who’s forced? I choose to wear a mask out of respect and concern for others. What’s the fucking big deal? I worked in a Covid ICU in NewJersey. This disease ain’t no joke. Open up the country, of course, but let’s take a few simple precautions."
1261711511136813056,"COVID-19 is similar to other flu viruses, it attacks the lungs, causing the virus to become airborne. It's beyond belief that the CBC would host Canada's Top Doctor in early March, she stated masks aren't effective against COVID but social distancing was. "
1261667190010343425,This is the official summer Covid uniform (sans mask). Please be compliant this summer. #DressForDystopianSuccess #MaskIsMandatory #HesGainingOnMeWithTheFro @ The Pandemic 
1261741805252612096,"Picking up some steaks to grill in Clearwater, FL. is offering each customer a free face mask *if they would like one*.  No mandate, no order, no -isms. They're doing it right for their customers. Well done #WholeFoods. Well done.  #Covid_19 #coronavirus"
1261711782025981952,"Before the Wuhan virus, #Liberals hated the government being involved in their lives. Now, they're insistent on wearing masks, staying home, & taking handouts from the government. They've shown their true colors; they're sheep that don't want to think for themselves."
1261743711546798081,"I wear a mask for 3 reasons. 1. As the say in Japan, it is polite. It says, I  am protecting you from my ""germs"". 2. It offers small % protection from inconsiderate people who don't wear a mask. 3. 3+>(1+2) "
1261785745158742018,Yeah-and we don’t mask up or quarantine over this 💩#silentkiller
1261604823084007424,   live and LET DIE !  #coronavirus  Worst song possible plays as #Trump tours mask plant #Trumpgate 
1261485879496855552," For those not social distancing or wearing masks, did they sign a waiver stating it's their constitutional right to be dumbasses and, thus will waive any medical care they may need from getting infected by COVID-19?"
1261570147795402752,"Alex rapidly developed a fever last night. We went to the ER at 1am. We were seen as soon as we came through the door, given masks, and taken to a room. Alex received: -Blood tests -Urine test -Chest X-ray -COVID-19 test $0.00 I'm so glad I'm in Australia during this pandemic."
1261626287963111425,Q: Why are you wearing a mask? Whites: To protect myself from COVID-19. Blacks: Aaah ndoda ngsaba amaphoyisa. 😂😂 
1261485093660450816," We can let scum out of prison but little kids can’t play baseball, outside, with masks. Clown world. "
1261509250246795265,Former neurosurgeon says masks are ineffective against COVID-19 and can cause health problems  #SmartNews
1261728838960234497,Great job and .  Keep on refusing to wear a mask and we will have a President Pelosi soon enough.
1261554505855926273,Image by image tips on how to prevent yourself from getting infected with the COVID-19 virus during your visit at Havila Resort. Sanitize Wear mask appropriately Cover coughs & sneezes Avoid crowds #MyPandemicSurvivalPlan #tembeahavila #havilaresort   
1261620963424243713,Your COVID-19 mask hides your face but reveals your good sense and compassion  via
1261651716501581825, It’s time to show them the REAL stats on covid! Time to let loose with the cure. People cannot eat at our restaurant with masks on.
1261651879286759424," Hello ji ye 2lakh PPE kits daily, are they being exported??? covid: Two lakh PPE kits, two lakh N95 masks being manufactured in India daily: PM Modi | India News - Times of India "
1261652476169555969,"  This COVID thing has become the Left’s new PC weapon. Watch the climate change slogans come out. If u question masks-science denier, selfish fool u want people to die. We elected Trump to push back on political correctness."
1261687207489941510,"#coronavirus   Article describing R0.   Social distancing and masks do help reduce R0.   But, for all we know, cellphone contamination could be a bigger factor than both: "
1261795181306589184,Arizona is really out here trying to catch the coronavirus by having people out in public in stores & restaurants with NO masks on
1261589570308788225,From not going anywhere without a mask to claims of 'scare tactics' - this is what people in Sunderland city centre have said about coronavirus 
1261794865840402433,The preponderance of evidence says everybody should be wearing masks. For our purposes every single person in a school should be wearing a mask. Student: no mask = no school. Teacher/ support staff no mask no pay.  
1261715292859912192,"You don't need to be a superhero to save lifes !! Maintain #SocialDistance, Alway wear #mask in public place and follow the government's guidelines. #coronavirus  #IndiaFightsCorona #Covid_19 #lockdown #AatmaNirbharEconomy #maskindia "
1261451159283236865,"The #protests in themselves matmy not cause a wider outbreak, but the stupidity of protests who refuse to wear masks and practice #SocialDistancing is absolutely dangerous."
1261496284260646912,"We have seen how ready this city is to be opened up. Hospitals are in bad state, no proper toilets, ppe etc. Fine, open the capital. Give us mandatory masks, gloves, sanitizers (all good quality products plz) #Lockdown4 #COVID19  "
1261700425394208768,"cow needed food and had license, quarantine period no vechile to rent so taken a activa and bought food it's just 400 mtr. In middle caught by highway police. For me mask is mine and servival from Covid than  it correct ?"
1261695248247541760,Think this #coronavirus mask is a good look for me. 
1261710679662362624,If winn dixie sams walmart publix allow ppl with masks to shop ; the same protocol can be folowed to vote in person requiring an ID/ proof of citicenship
1261485522331086848,Navajo Nation President Says COVID-19 Has Killed 103 : Coronavirus Live Updates GET YOUR  #COVID__19 #covid19 #n95 #mask #coronavirus #trump #DeltaAirLines #AmericanAirlines #UnitedAirlines #airlines 
1261498554285162496, Right. Coming from the same people who said Coronavirus was “contained” in February. Coming from the same people who said we’d be down to 0 cases late February. Coming from the people who said we don’t needs masks and testing. Coming from the same people who said H1N1 was worse.
1261747499724951552,"It's so important to remember that as some restrictions are lifted in Minnesota, the situation remains serious and we should all look to protect ourselves and others by staying home when possible, wearing a mask and social distancing when we leave, etc. "
1261743505258557441," I m guessing this is your new Flag, “ one nation,  under COMMUNIST rule! And don’t forget your new Covid mask . "
1261622667116982272,nike dropped the covid masks yet ?
1261725613502738440,"Pooper-scooper laws, smoking sections and mask wearing: How behavior change must become the new social norm during the COVID-19 outbreak via   "
1261807122976776200,"My mom, an immunologist, explained the 6ft rule as ""not all masks are made equal. some people can only use a scarf or cloth. if you hold your cloth up to the sun and it filters though the holes in the weave, that means the mesh isn't thick enough to protect the wearer "
1261566114179538944,Coronavirus-detecting face mask that lights up being developed |  
1261765311776374784, Good lord do people still not get it?  You wear the mask to prevent spreading germs.  Your mask protects me.  My mask protects you.  
1261476603659419649," was created by a group of #UCSF medical students to create reliable and easy-to-understand information about #coronavirus in multiple languages. It also includes a ""myth buster"" section about masks, bleach, spread and more. "
1261531739182243840,Get Ready for a Covid-19 Vaccine Information War GET YOUR  #COVID__19 #covid19 #n95 #mask #coronavirus #trump #DeltaAirLines #AmericanAirlines #UnitedAirlines #airlines 
1261598466427535362,"Instead of expensive flyovers, how about just wearing a mask?"
1261709182560059392,"Sitting outside awaiting my food at a restaurant in San Antonio. Lots of activity around. People walking, mostly without masks.  Other than it's not nearly as busy as a normal Saturday and most tables are closed off,  it basically feels like a  pre-COVID day here."
1261552247957315590,will u eva forget these words . ( quaratine. kurfu. suntizer. masks. covid. virus) once u forget one of these then u need  specail prayers.
1261659440475975680," Side by side, no masks. Hate to see they're so self-centered, they would bring their children knowing now how dangerous covid can be for kids. Most likely, they don't know. They can't get their heads out fox entertainment.  D-eliberately  U-ninformed  M-aga  B-oneheads "
1261601090442678272,An open letter from scientists across the globe calling for use of fabric masks to prevent COVID-19: 
1261677414003941386, Blocking of a single COVID particle could potentially save a life. And to me that’s worth wearing a mask. I’m not even pro life and I care more about life than you. And I bet you’re proud-life’ lol
1261725178825977857,Do people actually judge others on whether they wear a mask in public now? Where was that resentment prior to mid March? Coronavirus isn’t the only virus floating around
1261674122129534976, science sir.  sure where you are getting your info. this is just ONE example of the many research articles stating that the masks are not efficient AND in many cases make it worse.feel free to wear yours though...just don't enforce your incorrect beliefs.
